locationFips,location,year,count_birth,rate_fertility,rate_birth,count_crudeDeathDup,rate_deathCrudeTenThousand,rate_naturalIncrease,count_pregnancies,rate_pregnancy,count_abortions,rate_abortion,count_fetalDeaths,rate_fetalDeaths,count_noPreviousBirths,percent_noPreviousBirths,count_fourPlusBirths,percent_fourPlusBirths,count_liveBirthWithInOneYr,percent_liveBirthWithInOneYr,count_birth15To17Yr,count_birth18To19Yr,count_birth15To19Yr,count_pregnancy15To17Yr,count_pregnancy18To19Yr,count_pregnancy15To19Yr,rate_birth15To17Yr,rates_birth18To19Yr,rate_birth15To19Yr,rate_pregnancy15To17Yr,rates_pregnancy18To19Yr,rate_pregnancy15To19Yr,count_birthMotherWhite,count_birthMotherAfricanAmerican,count_birthMotherAmericanIndian,count_birthMotherAsianPacificIslander,count_birthMotherOtherUnknown,count_birthMotherHispanic,count_birthMotherLeHighSchool,count_birthMotherHighSchoolGED,count_birthMotherSomeCollegeNoDegree,count_birthMotherAssociateDegree,count_birthMotherBachelorDegree,count_birthMotherGraduateDegree,count_birthToUnmarriedMothers,count_birthToForeignBornMothers,count_birthWithNoFatherDocumented,count_birthOnMedicaid,count_birthForMothersSmoked,percent_birthToUnmarriedMothers,percent_birthToForeignBornMothers,percent_birthWithNoFatherDocumented,percent_birthOnMedicaid,percent_birthForMothersSmoked,count_firstTrimesterPNC,count_adequacyPNCInadequate,count_adequacyPNCIntermediate,count_adequacyPNCAdequate,count_adequacyPNCIntensive,count_birthOutOfState,percent_firstTrimesterPNC,percent_adequacyPNCInadequate,percent_adequacyPNCIntermediate,percent_adequacyPNCAdequate,percent_adequacyPNCIntensive,percent_birthOutOfState,count_birthVaginal,count_birthVBAC,count_birthTotalCesarean,count_birthFirstTimeCesarean,count_birthRepeatCesarean,percent_birthVaginal,percent_birthVBAC,percent_birthTotalCesarean,percent_birthFirstTimeCesarean,percent_birthRepeatCesarean,count_birthSingleton,count_birthPreterm,percent_birthPreterm,count_birthLowBirthWeight,percent_birthLowBirthWeight,count_birthVeryLowBirthWeight,percent_birthVeryLowBirthWeight,count_crudeDeath,rate_crudeDeathOneHundredThousand,rate_ageAdjustedDeath,count_crudeDeathPrematureLe75Yrs,rate_ageAdjustedDeathPrematureLe75Yrs,count_crudeDeathLe1Yrs,count_crudeDeath1To4Yrs,count_crudeDeath5To9Yrs,count_crudeDeath10To14Yrs,count_crudeDeath15To19Yrs,count_crudeDeath20To34Yrs,count_crudeDeath35To49Yrs,count_crudeDeath50To64Yrs,count_crudeDeath65To79Yrs,count_crudeDeath80PlusYrs,rate_crudeDeathLe1Yrs,rate_crudeDeath1To4Yrs,rate_crudeDeath5To9Yrs,rate_crudeDeath10To14Yrs,rate_crudeDeath15To19Yrs,rate_crudeDeath20To34Yrs,rate_crudeDeath35To49Yrs,rate_crudeDeath50To64Yrs,rate_crudeDeath65To79Yrs,rate_crudeDeath80PlusYrs,count_crudeDeathCancer,count_crudeDeathHeartDisease,count_crudeDeathCOVID19,count_crudeDeathUnintentInjury,count_crudeDeathChonicLowerRespiratoryDisease,count_crudeDeathStroke,count_crudeDeathAlzheimer,count_crudeDeathDiabetes,count_crudeDeathInfluenzaPneumonia,count_crudeDeathSuicide,count_crudeDeathNephritis,count_crudeDeathParkinson,count_crudeDeathChronicLiverDisease,count_crudeDeathHypertension,rate_crudeDeathCancer,rate_crudeDeathHeartDisease,rate_crudeDeathRateCOVID19,rate_crudeDeathUnintentInjury,rate_crudeDeathAlzheimer,rate_crudeDeathChonicLowerRespiratoryDisease,rate_crudeDeathStroke,rate_crudeDeathDiabetes,rate_crudeDeathSuicide,rate_crudeDeathInfluenzaPneumonia,rate_crudeDeathParkinson,rate_crudeDeathChronicLiverDisease,rate_crudeDeathChronicHypertension
27131,Rice,2016,812,63.4,12.4,498,6.9,5.5,885,69.1,67,5.2,,,,,,0.08,,0.025,,,,,,,5.4,13.6,10.1,8.7,15.7,12.6,,,,,,,,,,,,,,,,,,0.312,0.22,0.1,,0.1,,,,,,,,,,,,,,,,,,,,0.298,0.167,0.131,,55,0.071,31,0.04,,,498,758.9,644.6,175,234,,,,,,,,,,,,,,,,,,,,,112,93,,23,24,33,20,11,,9,,9,5,,,,,,,,,,,,,,
27131,Rice,2015,717,56.2,11,449,6.9,4.1,772,60.5,51,4,,,,,,0.091,,0.019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.339,,0.096,,0.135,,,,,,,,,,,,,,,,,,,,0.252,0.139,0.113,,44,0.067,36,0.052,,,449,686.5,586.7,156,204.4,,,,,,,,,,,,,,,,,,,,,101,73,,25,29,27,10,10,7,5,4,,,,,,,,,,,,,,,,
27133,Rock,2015,104,66.8,10.8,111,11.6,-0.7,105,67.4,,,,,,,,0.038,,0.059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.298,,0.038,,0.096,,,,,,,,,,,,,,,,,,,,0.394,0.231,0.163,,10,0.101,5,0.05,,,111,1156.3,636.2,30,223.1,,,,,,,,,,,,,,,,,,,,,26,23,,4,7,6,5,2,1,2,4,,,,,,,,,,,,,,,,
27133,Rock,2016,114,74.2,11.9,109,11.6,0.4,116,75.5,,,,,,,,0.061,,0.034,,,,,,,6.7,26.2,12.7,6.7,26.2,12.7,,,,,,,,,,,,,,,,,,0.263,0.07,0.05,,0.09,,,,,,,,,,,,,,,,,,,,0.289,0.14,0.149,,5,0.046,6,0.056,,,109,1139.7,653.1,27,230.8,,,,,,,,,,,,,,,,,,,,,17,30,,12,8,9,10,2,,0,,1,0,,,,,,,,,,,,,,
27133,Rock,2017,108,69.5,11.4,124,13.1,-1.7,110,70.8,2,NA,0,NA,33,0.306,5,NA,4,NA,0,4,4,0,4,4,NA,NA,NA,NA,NA,NA,96,1,1,1,0,9,5,10,16,16,31,7,37,11,2,50,9,0.343,NA,NA,0.463,NA,33,2,4,25,11,66,0.306,NA,NA,0.231,NA,0.611,66,0,42,22,20,0.611,NA,0.389,0.204,0.185,102,8,NA,3,NA,1,NA,124,1306.6,770.8,29,232.4,0,0,0,1,0,0,3,15,22,83,NA,NA,NA,NA,NA,NA,NA,NA,1755.8,13787.4,29,34,,3,10,4,10,2,4,1,,4,,,305.6,358.3,,NA,NA,NA,NA,NA,NA,NA,NA,,
27133,Rock,2020,85,55.2,9.1,147,15.8,-6.7,87,56.5,2,NA,0,NA,25,0.294,3,NA,4,NA,0,2,2,0,2,2,NA,NA,NA,NA,NA,NA,76,3,1,1,1,3,5,22,19,12,20,7,22,5,9,*,3,0.259,NA,NA,*,NA,25,3,2,19,8,53,0.294,NA,NA,NA,NA,0.624,64,0,21,,,0.753,NA,0.247,,,81,3,NA,3,NA,0,NA,147,1580.5,891.4,48,378.5,1,0,0,0,0,2,5,15,37,87,NA,NA,NA,NA,NA,NA,NA,NA,2759.1,14621.8,23,36,13,7,5,5,5,2,,,,,2,2,247.3,387.1,NA,NA,NA,NA,NA,NA,,,,NA,NA
27133,Rock,2018,97,62.5,10.3,107,11.4,-1.1,100,64.4,3,NA,0,NA,27,0.278,7,NA,0,NA,0,2,2,0,2,2,NA,NA,NA,NA,NA,NA,90,2,0,1,1,3,4,13,15,15,23,10,23,5,5,41,9,0.237,NA,NA,0.423,NA,28,2,3,30,6,56,0.289,NA,NA,0.309,NA,0.577,69,1,27,,,0.711,NA,0.278,,,93,6,NA,4,NA,1,NA,107,1136.6,688.8,34,287.3,2,0,0,0,0,4,2,12,18,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,11461.8,21,20,,7,6,10,8,1,3,1,,1,,,223.1,212.4,,NA,NA,NA,NA,NA,NA,NA,NA,,
27133,Rock,2019,90,58.9,9.7,135,14.5,-4.8,92,60.2,2,NA,0,NA,31,0.344,4,NA,3,NA,1,2,3,1,3,4,NA,NA,NA,NA,NA,NA,86,0,0,1,1,2,0,16,11,19,17,9,32,5,4,32,7,0.356,NA,NA,0.356,NA,17,3,1,17,2,66,NA,NA,NA,NA,NA,0.733,73,0,17,,,0.811,NA,NA,,,90,6,NA,1,NA,0,NA,135,1449.3,864.9,44,373.8,0,0,0,1,0,2,6,11,35,80,NA,NA,NA,NA,NA,NA,NA,NA,2639.5,13675.2,25,20,,6,8,5,15,5,0,0,,4,,,268.4,214.7,,NA,NA,NA,NA,NA,NA,NA,NA,,
27135,Roseau,2015,183,72.1,11.6,138,8.8,2.9,185,72.9,,,,,,,,0.077,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.454,,0.126,,0.202,,,,,,,,,,,,,,,,,,,,0.405,0.219,0.186,,9,0.052,3,0.017,,,138,875.1,668.5,41,213.9,,,,,,,,,,,,,,,,,,,,,25,33,,3,12,14,4,4,3,4,2,,,,,,,,,,,,,,,,
27135,Roseau,2016,180,72.6,11.5,136,8.8,2.8,181,73,,,,,,,,0.061,,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.367,0.07,0.09,,0.19,,,,,,,,,,,,,,,,,,,,0.322,0.2,0.122,,9,0.051,8,0.045,,,136,870.3,674.8,47,253.9,,,,,,,,,,,,,,,,,,,,,29,33,,6,6,6,5,2,,4,,1,2,,,,,,,,,,,,,,
27135,Roseau,2017,177,73.8,11.5,142,9.3,2.3,179,74.7,1,NA,1,NA,45,0.254,10,NA,4,NA,0,4,4,0,4,4,NA,NA,NA,NA,NA,NA,153,3,7,7,0,7,5,33,36,22,24,6,62,9,16,77,31,0.35,NA,NA,0.435,0.175,145,12,8,99,49,8,0.819,NA,NA,0.559,0.277,NA,100,6,71,26,45,0.565,NA,0.401,0.147,0.254,173,9,NA,7,NA,0,NA,142,926.5,681.4,47,244.4,1,0,0,0,0,2,5,27,31,76,NA,NA,NA,NA,NA,NA,NA,753.3,1667.6,10826.2,28,40,,7,4,5,5,5,1,2,,2,,,182.7,261,,NA,NA,NA,NA,NA,NA,NA,NA,,
27135,Roseau,2018,173,73.4,11.4,126,8.3,3.1,174,73.9,1,NA,0,NA,54,0.312,14,NA,5,NA,0,4,4,0,4,4,NA,NA,NA,NA,NA,NA,158,1,5,4,0,5,4,29,26,25,42,7,63,5,13,70,24,0.364,NA,NA,0.405,0.139,146,6,7,87,60,13,0.844,NA,NA,0.503,0.347,NA,113,3,57,,,0.653,NA,0.329,,,165,15,NA,12,NA,2,NA,126,831.7,638.4,42,241.4,1,0,0,0,1,4,6,10,35,69,NA,NA,NA,NA,NA,NA,NA,NA,1882.7,9829.1,19,25,,3,8,11,5,2,2,3,,3,,,NA,165,,NA,NA,NA,NA,NA,NA,NA,NA,,
27135,Roseau,2019,163,68.4,10.7,152,10,0.7,168,70.5,5,NA,0,NA,55,0.337,12,NA,1,NA,0,5,5,0,6,6,NA,NA,NA,NA,NA,NA,148,3,5,5,0,2,2,19,28,19,40,10,57,4,17,65,25,0.35,NA,NA,0.399,0.153,134,12,6,79,54,11,0.822,NA,NA,0.485,0.331,NA,98,3,62,,,0.601,NA,0.38,,,161,11,NA,6,NA,1,NA,152,1002.3,735.9,61,315.4,0,0,0,0,1,4,9,21,44,73,NA,NA,NA,NA,NA,NA,NA,613.3,2171.8,10082.9,24,42,,4,7,9,6,2,2,6,,0,,,158.3,277,,NA,NA,NA,NA,NA,NA,NA,NA,,
27135,Roseau,2020,138,58.6,9.1,196,13,-3.8,141,59.9,2,NA,1,NA,43,0.312,6,NA,2,NA,0,3,3,0,3,3,NA,NA,NA,NA,NA,NA,120,0,8,4,1,5,11,34,25,21,40,7,48,2,11,*,15,0.348,NA,NA,*,NA,114,4,7,81,39,7,0.826,NA,NA,0.587,0.283,NA,79,3,56,,,0.572,NA,0.406,,,133,5,NA,5,NA,0,NA,196,1296.6,915.6,82,396.3,1,1,0,1,0,6,4,33,60,90,NA,NA,NA,NA,NA,NA,NA,974,2832.9,12345.7,37,46,17,12,12,12,7,7,,,,,4,2,244.8,304.3,NA,NA,NA,NA,NA,NA,,,,NA,NA
27137,Scott,2020,1641,55.5,10.9,878,5.8,5.1,1835,62,186,6.3,8,NA,589,0.359,97,0.059,20,0.019,4,19,23,12,25,37,NA,NA,4.3,NA,14.9,7,1173,176,17,146,1,128,105,215,290,206,581,237,381,381,124,*,59,0.232,0.232,0.076,*,0.036,1359,142,210,773,495,2,0.828,0.087,0.128,0.471,0.302,NA,1087,35,517,,,0.662,0.021,0.315,,,1575,96,0.061,56,0.036,11,NA,878,582.7,649.2,370,219,8,2,0,1,2,30,42,142,238,413,NA,NA,NA,NA,NA,113.8,128.5,469.1,1707.8,10732.8,183,150,64,68,39,35,35,23,,,,,21,19,121.4,99.5,42.5,45.1,23.2,25.9,23.2,15.3,,,,13.9,NA
27137,Scott,2019,1691,57.9,11.3,749,5,6.3,1861,63.7,165,5.6,5,NA,611,0.361,86,0.051,14,NA,1,20,21,7,31,38,NA,11.7,4,NA,18.1,7.2,1273,153,12,140,7,106,54,180,230,202,594,269,376,332,150,498,65,0.222,0.196,0.089,0.295,0.038,1413,129,123,715,711,4,0.836,0.076,0.073,0.423,0.42,NA,1143,37,511,,,0.676,0.022,0.302,,,1632,97,0.059,75,0.046,15,NA,749,502.6,583.2,270,164.1,2,1,2,1,3,21,25,104,212,378,NA,NA,NA,NA,NA,81.1,76.2,352.8,1604.8,10232.8,186,107,,50,28,42,46,18,6,11,,14,,,124.8,71.8,,33.6,30.9,18.8,28.2,NA,NA,NA,NA,,
27137,Scott,2017,1835,63.9,12.6,682,4.7,7.9,2033,70.7,192,6.7,6,NA,704,0.384,97,0.053,9,NA,9,28,37,12,39,51,NA,16.8,7.3,NA,23.4,10,1427,142,15,133,8,110,88,161,222,224,656,271,383,363,156,524,86,0.209,0.198,0.085,0.286,0.047,1459,156,119,736,786,11,0.795,0.085,0.065,0.401,0.428,NA,1280,33,522,326,196,0.698,0.018,0.284,0.178,0.107,1779,126,0.071,84,0.047,21,0.012,682,467.7,579.2,278,180.1,9,0,1,1,5,25,34,95,189,323,NA,NA,NA,NA,NA,97.4,103.7,337.6,1591.8,9711.4,160,130,,47,29,37,30,15,7,11,,9,,,109.7,89.1,,32.2,20.6,19.9,25.4,NA,NA,NA,NA,,
27137,Scott,2018,1717,59.2,11.7,686,4.7,7,1894,65.4,172,5.9,5,NA,613,0.357,100,0.058,13,NA,1,25,26,3,42,45,NA,14.6,5,NA,24.6,8.7,1269,178,16,143,2,109,69,170,255,194,617,234,378,361,175,528,87,0.22,0.21,0.102,0.308,0.051,1380,147,105,716,729,5,0.804,0.086,0.061,0.417,0.425,NA,1175,26,515,,,0.684,0.015,0.3,,,1646,124,0.075,82,0.05,18,NA,686,465.5,549,283,175.7,3,1,2,0,8,14,31,118,193,316,NA,NA,NA,NA,NA,NA,94.6,419.4,1625.5,9500.9,171,116,,54,41,36,30,17,10,12,,14,,,116,78.7,,36.6,20.4,27.8,24.4,NA,NA,NA,NA,,
27137,Scott,2015,1826,64.3,12.9,694,4.9,8,1999,70.4,167,5.9,,,,,,0.043,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,,0.091,,0.039,,,,,,,,,,,,,,,,,,,,0.269,0.148,0.121,,117,0.07,74,0.042,,,694,489.9,633.5,290,202.7,,,,,,,,,,,,,,,,,,,,,167,103,,43,40,40,24,18,8,17,12,,,,,,,,,,,,,,,,
27137,Scott,2016,1891,66.8,13.2,728,4.9,8.3,2071,73.2,165,5.8,,,,,,0.05,,0.012,,,,,,,2.1,17.9,7,3.3,26.4,10.5,,,,,,,,,,,,,,,,,,0.22,0.18,0.09,,0.05,,,,,,,,,,,,,,,,,,,,0.264,0.163,0.101,,121,0.067,91,0.05,,,728,506.7,627.6,317,215.4,,,,,,,,,,,,,,,,,,,,,192,122,,58,27,30,29,23,,12,,17,12,,,,,,,,,,,,,,
27139,Sherburne,2017,1216,67.1,12.9,568,6,6.9,1313,72.5,90,5,7,NA,401,0.33,86,0.071,13,NA,7,22,29,9,29,38,NA,21.4,9,NA,28.2,11.7,1080,82,3,18,5,28,46,138,219,237,287,96,313,116,74,457,117,0.257,0.095,0.061,0.376,0.096,1054,74,113,643,375,3,0.867,0.061,0.093,0.529,0.308,NA,883,18,315,184,131,0.726,NA,0.259,0.151,0.108,1182,78,0.066,46,0.039,6,NA,568,600.6,697.7,264,255.8,3,0,2,1,2,26,27,85,171,251,NA,NA,NA,NA,NA,142.6,133.7,464.5,2087.1,11200.4,137,89,,42,38,29,35,25,11,14,,9,,,144.9,94.1,,44.4,37,40.2,30.7,26.4,NA,NA,NA,,
27139,Sherburne,2020,1170,62.1,11.8,705,7.1,4.7,1261,66.9,90,4.8,1,NA,407,0.348,84,0.072,11,NA,2,15,17,5,22,27,NA,NA,NA,NA,20.6,8.1,987,95,6,25,7,50,67,214,247,202,323,114,292,134,49,*,77,0.25,0.115,0.042,*,0.066,1001,81,190,606,286,1,0.856,0.069,0.162,0.518,0.244,NA,830,26,312,,,0.709,0.022,0.267,,,1112,71,0.064,44,0.04,7,NA,705,713.5,779.4,307,271.1,3,2,2,1,7,14,30,108,210,328,NA,NA,NA,NA,NA,NA,145,558.3,2200.1,12990.1,143,96,57,47,42,25,36,21,,,,,20,13,144.7,97.2,57.7,47.6,36.4,42.5,25.3,21.3,,,,20.2,NA
27139,Sherburne,2019,1202,64.8,12.4,590,6.1,6.3,1331,71.8,120,6.5,9,NA,415,0.345,84,0.07,12,NA,3,21,24,3,34,37,NA,18.8,7.2,NA,30.4,11.1,1041,90,5,20,4,42,44,151,193,213,312,101,311,117,67,443,94,0.259,0.097,0.056,0.369,0.078,1041,79,123,621,370,3,0.866,0.066,0.102,0.517,0.308,NA,866,21,314,,,0.72,0.017,0.261,,,1159,96,0.083,59,0.051,8,NA,590,606.8,672.1,293,263.6,1,2,1,2,3,18,27,115,185,236,NA,NA,NA,NA,NA,NA,130.7,608.9,2045.1,10029.7,147,95,,43,23,24,32,19,3,16,,7,,,151.2,97.7,,44.2,32.9,23.7,24.7,NA,NA,NA,NA,,
27139,Sherburne,2018,1210,65.7,12.6,540,5.6,7,1304,70.8,89,4.8,5,NA,401,0.331,84,0.069,13,NA,3,17,20,7,21,28,NA,NA,6,NA,20,8.4,1055,83,7,25,3,37,47,159,230,209,302,98,330,132,82,443,120,0.273,0.109,0.068,0.366,0.099,1051,70,165,617,350,3,0.869,0.058,0.136,0.51,0.289,NA,839,25,346,,,0.693,0.021,0.286,,,1170,80,0.068,63,0.054,12,NA,540,562.3,659.6,230,217.9,7,0,0,1,5,11,28,72,166,250,NA,NA,NA,NA,NA,NA,138.6,393.5,2026.1,11155.7,106,89,,42,38,24,40,26,6,16,,5,,,110.4,92.7,,43.7,41.7,39.6,25,27.1,NA,NA,NA,,
27139,Sherburne,2016,1192,66.4,12.7,520,5.8,7,1291,71.9,91,5.1,,,,,,0.064,,0.015,,,,,,,2.9,25.4,10,4.8,32.5,13.5,,,,,,,,,,,,,,,,,,0.263,0.08,0.06,,0.11,,,,,,,,,,,,,,,,,,,,0.283,0.167,0.116,,68,0.059,48,0.042,,,520,556,660.2,213,210.7,,,,,,,,,,,,,,,,,,,,,121,80,,38,33,23,15,17,,12,,9,3,,,,,,,,,,,,,,
27139,Sherburne,2015,1228,69,13.4,528,5.8,7.6,1324,74.4,82,4.6,,,,,,0.067,,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.262,,0.064,,0.111,,,,,,,,,,,,,,,,,,,,0.309,0.182,0.127,,99,0.085,54,0.045,,,528,575.8,687.8,217,221,,,,,,,,,,,,,,,,,,,,,132,82,,34,32,15,28,14,8,5,7,,,,,,,,,,,,,,,,
27141,Sibley,2015,138,56.1,9.3,156,10.5,-1.2,147,59.8,7,,,,,,,0.087,,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.348,,0.109,,0.117,,,,,,,,,,,,,,,,,,,,0.326,0.225,0.101,,7,0.054,5,0.037,,,156,1048.7,713.2,49,269.8,,,,,,,,,,,,,,,,,,,,,33,34,,12,8,7,6,8,4,1,6,,,,,,,,,,,,,,,,
27141,Sibley,2016,166,68.5,11.2,167,10.5,0.7,180,74.2,14,,,,,,,0.102,,0.036,,,,,,,6.2,26.3,12.6,10.3,28.5,16.1,,,,,,,,,,,,,,,,,,0.259,0.11,0.08,,0.1,,,,,,,,,,,,,,,,,,,,0.302,0.157,0.145,,10,0.062,10,0.062,,,167,1126.3,756,49,255.1,,,,,,,,,,,,,,,,,,,,,44,36,,5,8,9,2,5,,3,,2,0,,,,,,,,,,,,,,
27141,Sibley,2017,156,64,10.5,125,8.4,2.1,167,68.5,9,NA,2,NA,59,0.378,11,NA,1,NA,1,3,4,1,3,4,NA,NA,NA,NA,NA,NA,121,2,0,1,1,31,18,20,26,25,28,12,46,22,9,87,19,0.295,0.141,NA,0.558,NA,130,11,22,72,47,0,0.833,NA,0.141,0.462,0.301,NA,111,3,41,27,14,0.712,NA,0.263,0.173,NA,153,20,0.131,9,NA,1,NA,125,840.7,586.6,48,248,0,0,0,0,1,2,4,16,42,60,NA,NA,NA,NA,NA,NA,NA,NA,2237.6,7556.7,25,26,,9,6,5,4,6,1,2,,2,,,168.1,174.9,,NA,NA,NA,NA,NA,NA,NA,NA,,
27141,Sibley,2020,165,68,11.2,124,8.4,2.8,176,72.6,6,NA,5,NA,56,0.339,13,NA,1,NA,0,2,2,0,2,2,NA,NA,NA,NA,NA,NA,137,1,1,2,1,23,16,37,26,29,42,14,55,15,11,*,14,0.333,NA,NA,*,NA,133,16,19,93,35,0,0.806,NA,NA,0.564,0.212,NA,121,3,41,,,0.733,NA,0.248,,,158,12,NA,5,NA,1,NA,124,842.7,583.3,41,244.4,2,0,0,0,0,3,6,13,33,67,NA,NA,NA,NA,NA,NA,NA,NA,1632.9,8261.4,26,26,5,8,7,6,3,8,,,,,0,2,176.7,176.7,NA,NA,NA,NA,NA,NA,,,,NA,NA
27141,Sibley,2018,175,70.5,11.6,147,9.8,1.9,180,72.5,5,NA,0,NA,58,0.331,9,NA,1,NA,5,4,9,6,4,10,NA,NA,NA,NA,NA,NA,144,2,1,0,1,27,8,26,21,31,38,10,49,17,12,81,7,0.28,NA,NA,0.463,NA,139,18,21,88,45,0,0.794,NA,0.12,0.503,0.257,NA,125,2,48,,,0.714,NA,0.274,,,173,6,NA,4,NA,0,NA,147,978.2,672.6,44,236.5,0,0,0,0,0,6,4,18,31,88,NA,NA,NA,NA,NA,NA,NA,NA,1651.6,11083.1,38,27,,13,9,1,6,8,1,1,,3,,,252.9,179.7,,NA,NA,NA,NA,NA,NA,NA,NA,,
27141,Sibley,2019,164,66.7,11,136,9.1,1.9,168,68.3,4,NA,0,NA,50,0.305,16,NA,2,NA,0,2,2,0,2,2,NA,NA,NA,NA,NA,NA,133,4,0,2,0,25,13,22,23,24,40,13,46,19,8,76,15,0.28,NA,NA,0.463,NA,135,26,24,88,26,0,0.823,0.159,0.146,0.537,0.159,NA,118,1,45,,,0.72,NA,0.274,,,162,9,NA,8,NA,1,NA,136,914.9,601.9,47,236.7,0,0,0,1,0,2,3,17,40,73,NA,NA,NA,NA,NA,NA,NA,NA,2017.1,8827.1,42,28,,4,4,3,9,6,1,1,,1,,,282.5,188.4,,NA,NA,NA,NA,NA,NA,NA,NA,,
27143,St. Louis,2020,1762,47,8.9,2476,12.5,-3.6,2049,54.7,276,7.4,11,NA,759,0.431,93,0.053,19,NA,14,54,68,24,73,97,NA,15.3,10.1,7.6,20.6,14.5,1549,66,72,22,4,49,149,319,386,244,427,228,713,56,275,*,285,0.405,0.032,0.156,*,0.162,1539,133,204,935,476,4,0.873,0.075,0.116,0.531,0.27,NA,1252,48,461,,,0.711,0.027,0.262,,,1718,138,0.08,89,0.052,11,NA,2476,1247.1,860.1,991,359.9,15,1,1,1,4,48,94,364,743,1205,NA,NA,NA,NA,NA,118.2,283.1,924.9,2370.8,12306,482,399,220,155,123,104,155,67,,,,,47,35,242.8,201,110.8,78.1,78.1,62,52.4,33.7,,,,23.7,17.6
27143,St. Louis,2019,1899,50.8,9.5,2066,10.4,-0.8,2192,58.7,278,7.4,15,NA,710,0.374,96,0.051,19,NA,15,53,68,23,67,90,NA,14.8,10.1,7.4,18.7,13.4,1674,86,70,20,3,46,45,171,315,265,451,229,768,57,271,865,297,0.404,0.03,0.143,0.456,0.156,1689,167,132,1013,581,4,0.889,0.088,0.07,0.533,0.306,NA,1332,42,525,,,0.701,0.022,0.276,,,1849,155,0.084,100,0.054,15,NA,2066,1037.8,720.1,832,305.2,10,1,2,3,4,49,78,276,631,1012,NA,NA,NA,NA,NA,119.9,234.7,683,2095.6,10320.2,407,373,,123,105,146,151,81,21,41,,33,,,204.5,187.4,,61.8,75.9,52.7,73.3,40.7,20.6,10.5,16.6,,
27143,St. Louis,2018,1813,48.7,9.1,2135,10.7,-1.6,2061,55.4,235,6.3,13,NA,687,0.379,106,0.058,19,NA,15,50,65,17,64,81,NA,14,9.7,NA,17.9,12.1,1602,76,64,30,2,39,51,173,330,237,419,218,737,66,283,864,296,0.407,0.036,0.156,0.477,0.163,1596,144,108,955,593,2,0.88,0.079,0.06,0.527,0.327,NA,1297,48,468,,,0.715,0.026,0.258,,,1760,140,0.08,102,0.058,14,NA,2135,1068.8,753.5,863,324.2,7,3,0,3,7,43,90,347,583,1052,NA,NA,NA,NA,NA,103.9,272.7,811.4,2101.6,10716.1,476,415,,111,125,104,134,62,35,55,,28,,,238.3,207.8,,55.6,67.1,62.6,52.1,31,27.5,17.5,14,,
27143,St. Louis,2017,1991,53.4,10,2086,10.4,-0.5,2271,60.9,275,7.4,5,NA,817,0.41,108,0.054,47,0.04,21,78,99,29,102,131,6.7,21.5,14.6,9.2,28.1,19.3,1752,80,85,28,7,39,58,193,293,281,462,231,814,53,344,968,337,0.409,0.027,0.173,0.486,0.169,1719,164,105,1025,672,2,0.863,0.082,0.053,0.515,0.338,NA,1410,35,546,343,203,0.708,0.018,0.274,0.172,0.102,1911,159,0.083,111,0.058,21,0.011,2086,1043,736.1,827,308.7,15,4,4,2,6,39,76,325,579,1036,NA,NA,NA,NA,NA,94.2,230.3,760,2087.2,10553.1,453,382,,135,129,113,145,66,43,37,,30,,,226.5,191,,67.5,72.5,64.5,56.5,33,18.5,21.5,15,,
27143,St. Louis,2016,1996,53.7,10,2099,10.4,-0.5,2274,61.2,259,7,,,,,,0.047,,0.034,,,,,,,7.7,19.2,13.8,10.5,24.3,17.9,,,,,,,,,,,,,,,,,,0.4,0.03,0.16,,0.19,,,,,,,,,,,,,,,,,,,,0.265,0.158,0.107,,143,0.075,101,0.053,,,2099,1049.6,757.7,857,324.7,,,,,,,,,,,,,,,,,,,,,475,377,,122,152,105,133,66,,40,,20,35,,,,,,,,,,,,,,
27143,St. Louis,2015,1965,53,9.8,2094,10.4,-0.6,2242,60.4,265,7.1,,,,,,0.051,,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.389,,0.14,,0.179,,,,,,,,,,,,,,,,,,,,0.254,0.146,0.108,,155,0.083,101,0.053,,,2094,1044.7,758.7,861,332.7,,,,,,,,,,,,,,,,,,,,,490,368,,127,144,91,92,64,43,42,22,,,,,,,,,,,,,,,,
