countyLong,countyLat,countyPK,countyOrder,county,chb,schsacRegion,countyFips,chbPK,schsacRegionPK,chbLong,chbLat,chbOrder,schsacRegionLong,schsacRegionLat,schsacRegionOrder
-92.30349731,46.65595245,69,1417,Saint Louis,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27137,99201,99200,-92.30349731,46.65595245,771,-92.30349731,46.65595245,232
-92.29777527,46.76481628,69,1418,Saint Louis,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27137,99201,99200,,,,,,
-93.04833984,46.76481628,69,1419,Saint Louis,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27137,99201,99200,-93.04833984,46.76481628,776,,,
-93.89632416,44.55319595,70,1421,Scott,(M) Scott,Metro (M),27139,99104,99100,-93.89632416,44.55319595,466,,,
-93.90205383,44.57038498,70,1422,Scott,(M) Scott,Metro (M),27139,99104,99100,-93.90205383,44.57038498,467,-93.90205383,44.57038498,152
-93.89059448,44.58757401,70,1423,Scott,(M) Scott,Metro (M),27139,99104,99100,-93.89059448,44.58757401,468,-93.89059448,44.58757401,153
-93.89632416,44.61049271,70,1424,Scott,(M) Scott,Metro (M),27139,99104,99100,-93.89632416,44.61049271,469,-93.89632416,44.61049271,154
-93.83329773,44.62768555,70,1425,Scott,(M) Scott,Metro (M),27139,99104,99100,-93.83329773,44.62768555,470,-93.83329773,44.62768555,155
-93.78746033,44.63914108,70,1426,Scott,(M) Scott,Metro (M),27139,99104,99100,-93.78746033,44.63914108,471,-93.78746033,44.63914108,156
-93.76454163,44.63341141,70,1427,Scott,(M) Scott,Metro (M),27139,99104,99100,-93.76454163,44.63341141,472,-93.76454163,44.63341141,157
-93.76454163,44.66205978,70,1428,Scott,(M) Scott,Metro (M),27139,99104,99100,-93.76454163,44.66205978,473,-93.76454163,44.66205978,158
-93.70152283,44.67924881,70,1429,Scott,(M) Scott,Metro (M),27139,99104,99100,-93.70152283,44.67924881,474,,,
-93.68432617,44.70216751,70,1430,Scott,(M) Scott,Metro (M),27139,99104,99100,-93.68432617,44.70216751,475,,,
-93.66140747,44.70789719,70,1431,Scott,(M) Scott,Metro (M),27139,99104,99100,-93.66140747,44.70789719,476,,,
-93.63275909,44.71362686,70,1432,Scott,(M) Scott,Metro (M),27139,99104,99100,-93.63275909,44.71362686,477,,,
-93.6155777,44.72508621,70,1433,Scott,(M) Scott,Metro (M),27139,99104,99100,-93.6155777,44.72508621,478,,,
-93.62702942,44.74800491,70,1434,Scott,(M) Scott,Metro (M),27139,99104,99100,-93.62702942,44.74800491,479,,,
-93.60984802,44.76519394,70,1435,Scott,(M) Scott,Metro (M),27139,99104,99100,-93.60984802,44.76519394,480,,,
-93.60984802,44.77664948,70,1436,Scott,(M) Scott,Metro (M),27139,99104,99100,-93.60984802,44.77664948,481,,,
-93.58692169,44.78238297,70,1437,Scott,(M) Scott,Metro (M),27139,99104,99100,-93.58692169,44.78238297,482,,,
-93.57546997,44.80530167,70,1438,Scott,(M) Scott,Metro (M),27139,99104,99100,-93.57546997,44.80530167,483,,,
-93.51817322,44.82248688,70,1439,Scott,(M) Scott,Metro (M),27139,99104,99100,-93.51817322,44.82248688,484,,,
-93.48379517,44.8167572,70,1440,Scott,(M) Scott,Metro (M),27139,99104,99100,-93.48379517,44.8167572,485,,,
-93.45514679,44.8167572,70,1441,Scott,(M) Scott,Metro (M),27139,99104,99100,-93.45514679,44.8167572,486,,,
-93.45514679,44.82248688,70,1442,Scott,(M) Scott,Metro (M),27139,99104,99100,-93.45514679,44.82248688,487,,,
-93.42076874,44.82248688,70,1443,Scott,(M) Scott,Metro (M),27139,99104,99100,-93.42076874,44.82248688,488,,,
-93.38639069,44.81103134,70,1444,Scott,(M) Scott,Metro (M),27139,99104,99100,-93.38639069,44.81103134,489,,,
-93.36347198,44.79956818,70,1445,Scott,(M) Scott,Metro (M),27139,99104,99100,-93.36347198,44.79956818,490,,,
-93.32910156,44.81103134,70,1446,Scott,(M) Scott,Metro (M),27139,99104,99100,-93.32910156,44.81103134,491,,,
-93.32910156,44.72508621,70,1447,Scott,(M) Scott,Metro (M),27139,99104,99100,-93.32910156,44.72508621,492,,,
-93.31763458,44.72508621,70,1448,Scott,(M) Scott,Metro (M),27139,99104,99100,-93.31763458,44.72508621,493,,,
-93.31763458,44.63914108,70,1449,Scott,(M) Scott,Metro (M),27139,99104,99100,-93.31763458,44.63914108,494,,,
-93.27179718,44.63914108,70,1450,Scott,(M) Scott,Metro (M),27139,99104,99100,-93.27179718,44.63914108,495,,,
-93.28326416,44.55319595,70,1451,Scott,(M) Scott,Metro (M),27139,99104,99100,-93.28326416,44.55319595,496,-93.28326416,44.55319595,149
-93.52390289,44.55319595,70,1452,Scott,(M) Scott,Metro (M),27139,99104,99100,-93.52390289,44.55319595,497,-93.52390289,44.55319595,150
-93.89632416,44.55319595,70,1453,Scott,(M) Scott,Metro (M),27139,99104,99100,-93.89632416,44.55319595,498,-93.89632416,44.55319595,151
-93.51817322,45.42982483,71,1455,Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-93.51817322,45.42982483,242,-93.51817322,45.42982483,103
-93.51817322,45.24647522,71,1456,Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-93.51817322,45.24647522,243,,,
-93.53536224,45.25793839,71,1457,Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-93.53536224,45.25793839,244,,,
-93.55255127,45.2751236,71,1458,Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-93.55255127,45.2751236,245,,,
-93.56401062,45.30377579,71,1459,Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-93.56401062,45.30377579,246,,,
-93.57546997,45.30377579,71,1460,Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-93.57546997,45.30377579,247,,,
-93.60984802,45.30377579,71,1461,Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-93.60984802,45.30377579,248,,,
-93.63848877,45.31523132,71,1462,Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-93.63848877,45.31523132,249,,,
-93.67286682,45.30377579,71,1463,Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-93.67286682,45.30377579,250,,,
-93.70152283,45.31523132,71,1464,Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-93.70152283,45.31523132,251,,,
-93.73016357,45.30377579,71,1465,Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-93.73016357,45.30377579,252,,,
-93.8161087,45.3438797,71,1466,Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-93.8161087,45.3438797,253,,,
-93.82756805,45.34960938,71,1467,Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-93.82756805,45.34960938,254,,,
-93.88486481,45.36106873,71,1468,Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-93.88486481,45.36106873,255,,,
-93.91924286,45.3897171,71,1469,Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-93.91924286,45.3897171,256,,,
-93.93643188,45.39544678,71,1470,Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-93.93643188,45.39544678,257,,,
-93.96508026,45.3897171,71,1471,Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-93.96508026,45.3897171,258,,,
-93.98799896,45.40690613,71,1472,Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-93.98799896,45.40690613,259,,,
-94.03382874,45.41263199,71,1473,Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-94.03382874,45.41263199,260,,,
-94.04528809,45.41836548,71,1474,Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-94.04528809,45.41836548,261,,,
-94.05102539,45.44701385,71,1475,Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-94.05102539,45.44701385,262,,,
-94.10259247,45.45273972,71,1476,Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-94.10259247,45.45273972,263,,,
-94.11977386,45.49285126,71,1477,Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-94.11977386,45.49285126,264,,,
-94.14842987,45.52722549,71,1478,Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-94.14842987,45.52722549,265,,,
-94.14842987,45.55587387,71,1479,Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-94.14842987,45.55587387,266,,,
-94.15988159,45.5730629,71,1480,Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-94.15988159,45.5730629,267,,,
-93.7702713,45.5730629,71,1481,Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-93.7702713,45.5730629,268,,,
-93.51817322,45.5730629,71,1482,Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-93.51817322,45.5730629,269,,,
-93.51817322,45.42982483,71,1483,Sherburne,(C) Sherburne,Central (C),27141,99009,99000,-93.51817322,45.42982483,270,,,
-94.4979248,44.72508621,72,1485,Sibley,(SC) Meeker-McLeod-Sibley,South Central (SC),27143,99404,99400,-94.4979248,44.72508621,1060,-94.4979248,44.72508621,479
-94.49219513,44.63914108,72,1486,Sibley,(SC) Meeker-McLeod-Sibley,South Central (SC),27143,99404,99400,,,,,,
-94.2515564,44.63914108,72,1487,Sibley,(SC) Meeker-McLeod-Sibley,South Central (SC),27143,99404,99400,,,,,,
-94.2515564,44.72508621,72,1488,Sibley,(SC) Meeker-McLeod-Sibley,South Central (SC),27143,99404,99400,,,,,,
-94.01091766,44.72508621,72,1489,Sibley,(SC) Meeker-McLeod-Sibley,South Central (SC),27143,99404,99400,-94.01091766,44.72508621,1049,-94.01091766,44.72508621,490
-93.88486481,44.72508621,72,1490,Sibley,(SC) Meeker-McLeod-Sibley,South Central (SC),27143,99404,99400,-93.88486481,44.72508621,1048,-93.88486481,44.72508621,491
-93.87913513,44.68497849,72,1491,Sibley,(SC) Meeker-McLeod-Sibley,South Central (SC),27143,99404,99400,-93.87913513,44.68497849,1047,-93.87913513,44.68497849,492
-93.76454163,44.68497849,72,1492,Sibley,(SC) Meeker-McLeod-Sibley,South Central (SC),27143,99404,99400,-93.76454163,44.68497849,1046,-93.76454163,44.68497849,493
-93.76454163,44.66205978,72,1493,Sibley,(SC) Meeker-McLeod-Sibley,South Central (SC),27143,99404,99400,-93.76454163,44.66205978,1045,-93.76454163,44.66205978,494
-93.76454163,44.63341141,72,1494,Sibley,(SC) Meeker-McLeod-Sibley,South Central (SC),27143,99404,99400,-93.76454163,44.63341141,1044,-93.76454163,44.63341141,495
-93.78746033,44.63914108,72,1495,Sibley,(SC) Meeker-McLeod-Sibley,South Central (SC),27143,99404,99400,-93.78746033,44.63914108,1043,-93.78746033,44.63914108,496
-93.83329773,44.62768555,72,1496,Sibley,(SC) Meeker-McLeod-Sibley,South Central (SC),27143,99404,99400,-93.83329773,44.62768555,1042,-93.83329773,44.62768555,497
-93.89632416,44.61049271,72,1497,Sibley,(SC) Meeker-McLeod-Sibley,South Central (SC),27143,99404,99400,-93.89632416,44.61049271,1041,-93.89632416,44.61049271,498
-93.89059448,44.58757401,72,1498,Sibley,(SC) Meeker-McLeod-Sibley,South Central (SC),27143,99404,99400,-93.89059448,44.58757401,1040,-93.89059448,44.58757401,499
-93.90205383,44.57038498,72,1499,Sibley,(SC) Meeker-McLeod-Sibley,South Central (SC),27143,99404,99400,-93.90205383,44.57038498,1039,-93.90205383,44.57038498,500
-93.89632416,44.55319595,72,1500,Sibley,(SC) Meeker-McLeod-Sibley,South Central (SC),27143,99404,99400,-93.89632416,44.55319595,1038,-93.89632416,44.55319595,501
-93.89632416,44.54174042,72,1501,Sibley,(SC) Meeker-McLeod-Sibley,South Central (SC),27143,99404,99400,-93.89632416,44.54174042,1037,,,
-93.89632416,44.53027725,72,1502,Sibley,(SC) Meeker-McLeod-Sibley,South Central (SC),27143,99404,99400,-93.89632416,44.53027725,1036,,,
-93.90205383,44.49590302,72,1503,Sibley,(SC) Meeker-McLeod-Sibley,South Central (SC),27143,99404,99400,-93.90205383,44.49590302,1035,,,
-93.92497253,44.48444366,72,1504,Sibley,(SC) Meeker-McLeod-Sibley,South Central (SC),27143,99404,99400,-93.92497253,44.48444366,1034,,,
-93.93643188,44.46725464,72,1505,Sibley,(SC) Meeker-McLeod-Sibley,South Central (SC),27143,99404,99400,-93.93643188,44.46725464,1033,,,
-94.61824799,44.47298431,72,1506,Sibley,(SC) Meeker-McLeod-Sibley,South Central (SC),27143,99404,99400,-94.61824799,44.47298431,1032,-94.61824799,44.47298431,523
-94.61251831,44.55319595,72,1507,Sibley,(SC) Meeker-McLeod-Sibley,South Central (SC),27143,99404,99400,-94.61251831,44.55319595,1031,-94.61251831,44.55319595,524
-94.62970734,44.55319595,72,1508,Sibley,(SC) Meeker-McLeod-Sibley,South Central (SC),27143,99404,99400,-94.62970734,44.55319595,1030,-94.62970734,44.55319595,525
-94.62397766,44.72508621,72,1509,Sibley,(SC) Meeker-McLeod-Sibley,South Central (SC),27143,99404,99400,-94.62397766,44.72508621,1029,-94.62397766,44.72508621,526
-94.4979248,44.72508621,72,1510,Sibley,(SC) Meeker-McLeod-Sibley,South Central (SC),27143,99404,99400,-94.4979248,44.72508621,1028,-94.4979248,44.72508621,527
-94.76148987,45.33242035,73,1512,Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.76148987,45.33242035,271,-94.76148987,45.33242035,1
-94.76148987,45.41836548,73,1513,Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.76148987,45.41836548,272,-94.76148987,45.41836548,2
-95.12818146,45.41836548,73,1514,Stearns,(C) Stearns,Central (C),27145,99010,99000,-95.12818146,45.41836548,273,-95.12818146,45.41836548,3
-95.12818146,45.59025192,73,1515,Stearns,(C) Stearns,Central (C),27145,99010,99000,-95.12818146,45.59025192,274,-95.12818146,45.59025192,4
-95.13391113,45.59025192,73,1516,Stearns,(C) Stearns,Central (C),27145,99010,99000,-95.13391113,45.59025192,275,-95.13391113,45.59025192,5
-95.13964844,45.76786804,73,1517,Stearns,(C) Stearns,Central (C),27145,99010,99000,-95.13964844,45.76786804,276,-95.13964844,45.76786804,6
-95.13391113,45.78505707,73,1518,Stearns,(C) Stearns,Central (C),27145,99010,99000,-95.13391113,45.78505707,277,-95.13391113,45.78505707,7
-94.63543701,45.78505707,73,1519,Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.63543701,45.78505707,278,,,
-94.28593445,45.78505707,73,1520,Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.28593445,45.78505707,279,,,
-94.26301575,45.77359772,73,1521,Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.26301575,45.77359772,280,,,
-94.25728607,45.74494934,73,1522,Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.25728607,45.74494934,281,,,
-94.22290802,45.74494934,73,1523,Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.22290802,45.74494934,282,,,
-94.22290802,45.73922348,73,1524,Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.22290802,45.73922348,283,,,
-94.2286377,45.72776031,73,1525,Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.2286377,45.72776031,284,,,
-94.19998932,45.68765259,73,1526,Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.19998932,45.68765259,285,,,
-94.20571899,45.63608932,73,1527,Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.20571899,45.63608932,286,,,
-94.18280029,45.60171127,73,1528,Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.18280029,45.60171127,287,,,
-94.15988159,45.5730629,73,1529,Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.15988159,45.5730629,288,,,
-94.14842987,45.55587387,73,1530,Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.14842987,45.55587387,289,,,
-94.14842987,45.52722549,73,1531,Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.14842987,45.52722549,290,,,
-94.11977386,45.49285126,73,1532,Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.11977386,45.49285126,291,,,
-94.10259247,45.45273972,73,1533,Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.10259247,45.45273972,292,,,
-94.05102539,45.44701385,73,1534,Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.05102539,45.44701385,293,,,
-94.04528809,45.41836548,73,1535,Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.04528809,45.41836548,294,,,
-94.06821442,45.41263199,73,1536,Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.06821442,45.41263199,295,,,
-94.08539581,45.3897171,73,1537,Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.08539581,45.3897171,296,,,
-94.10259247,45.34960938,73,1538,Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.10259247,45.34960938,297,,,
-94.11977386,45.33815002,73,1539,Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.11977386,45.33815002,298,,,
-94.15415955,45.33815002,73,1540,Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.15415955,45.33815002,299,,,
-94.16561127,45.32669449,73,1541,Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.16561127,45.32669449,300,,,
-94.15988159,45.30377579,73,1542,Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.15988159,45.30377579,301,,,
-94.18280029,45.30377579,73,1543,Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.18280029,45.30377579,302,,,
-94.20571899,45.32669449,73,1544,Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.20571899,45.32669449,303,,,
-94.22290802,45.320961,73,1545,Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.22290802,45.320961,304,,,
-94.25728607,45.30377579,73,1546,Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.25728607,45.30377579,305,,,
-94.26301575,45.29231262,73,1547,Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.26301575,45.29231262,306,,,
-94.38333893,45.29231262,73,1548,Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.38333893,45.29231262,307,-94.38333893,45.29231262,121
-94.37760925,45.33242035,73,1549,Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.37760925,45.33242035,308,-94.37760925,45.33242035,122
-94.76148987,45.33242035,73,1550,Stearns,(C) Stearns,Central (C),27145,99010,99000,-94.76148987,45.33242035,309,-94.76148987,45.33242035,123
-93.05407715,43.85419083,74,1552,Steele,(SE) Dodge-Steele,Southeast (SE),27147,99500,99500,-93.05407715,43.85419083,1066,,,
-93.41503906,43.8599205,74,1553,Steele,(SE) Dodge-Steele,Southeast (SE),27147,99500,99500,-93.41503906,43.8599205,1067,,,
-93.40930939,44.20369339,74,1554,Steele,(SE) Dodge-Steele,Southeast (SE),27147,99500,99500,-93.40930939,44.20369339,1068,,,
-93.04833984,44.20369339,74,1555,Steele,(SE) Dodge-Steele,Southeast (SE),27147,99500,99500,-93.04833984,44.20369339,1069,,,
-93.05407715,43.85419083,74,1556,Steele,(SE) Dodge-Steele,Southeast (SE),27147,99500,99500,-93.05407715,43.85419083,1074,,,
-96.23972321,45.76786804,75,1558,Stevens,(WC) Horizon Public Health,West Central (WC),27149,99700,99700,,,,,,
-95.75843811,45.76786804,75,1559,Stevens,(WC) Horizon Public Health,West Central (WC),27149,99700,99700,,,,,,
-95.75843811,45.60171127,75,1560,Stevens,(WC) Horizon Public Health,West Central (WC),27149,99700,99700,,,,,,
-95.74697876,45.60171127,75,1561,Stevens,(WC) Horizon Public Health,West Central (WC),27149,99700,99700,,,,,,
-95.74697876,45.41836548,75,1562,Stevens,(WC) Horizon Public Health,West Central (WC),27149,99700,99700,-95.74697876,45.41836548,1348,-95.74697876,45.41836548,709
-96.10794067,45.41836548,75,1563,Stevens,(WC) Horizon Public Health,West Central (WC),27149,99700,99700,-96.10794067,45.41836548,1349,-96.10794067,45.41836548,710
-96.23399353,45.41836548,75,1564,Stevens,(WC) Horizon Public Health,West Central (WC),27149,99700,99700,-96.23399353,45.41836548,1350,-96.23399353,45.41836548,711
-96.23972321,45.59025192,75,1565,Stevens,(WC) Horizon Public Health,West Central (WC),27149,99700,99700,,,,,,
-96.23972321,45.76786804,75,1566,Stevens,(WC) Horizon Public Health,West Central (WC),27149,99700,99700,,,,,,
-96.09075165,45.17772293,76,1568,Swift,(SW) Countryside,Southwest (SW),27151,99600,99600,,,,,,
-96.08502197,45.24647522,76,1569,Swift,(SW) Countryside,Southwest (SW),27151,99600,99600,,,,,,
-96.10794067,45.24074936,76,1570,Swift,(SW) Countryside,Southwest (SW),27151,99600,99600,,,,,,
-96.10794067,45.41836548,76,1571,Swift,(SW) Countryside,Southwest (SW),27151,99600,99600,-96.10794067,45.41836548,1223,-96.10794067,45.41836548,623
-95.74697876,45.41836548,76,1572,Swift,(SW) Countryside,Southwest (SW),27151,99600,99600,-95.74697876,45.41836548,1224,-95.74697876,45.41836548,624
-95.25996399,45.41836548,76,1573,Swift,(SW) Countryside,Southwest (SW),27151,99600,99600,-95.25996399,45.41836548,1225,,,
-95.25423431,45.24647522,76,1574,Swift,(SW) Countryside,Southwest (SW),27151,99600,99600,-95.25423431,45.24647522,1226,,,
-95.24277496,45.24647522,76,1575,Swift,(SW) Countryside,Southwest (SW),27151,99600,99600,-95.24277496,45.24647522,1227,,,
-95.24277496,45.15480423,76,1576,Swift,(SW) Countryside,Southwest (SW),27151,99600,99600,-95.24277496,45.15480423,1228,,,
-96.03918457,45.15480423,76,1577,Swift,(SW) Countryside,Southwest (SW),27151,99600,99600,,,,,,
-96.0563736,45.16053391,76,1578,Swift,(SW) Countryside,Southwest (SW),27151,99600,99600,,,,,,
-96.07356262,45.16626358,76,1579,Swift,(SW) Countryside,Southwest (SW),27151,99600,99600,,,,,,
-96.09075165,45.17772293,76,1580,Swift,(SW) Countryside,Southwest (SW),27151,99600,99600,,,,,,
-95.13391113,45.78505707,77,1582,Todd,(C) Morrison-Todd-Wadena,Central (C),27153,99007,99000,-95.13391113,45.78505707,172,,,
-95.13391113,45.92829514,77,1583,Todd,(C) Morrison-Todd-Wadena,Central (C),27153,99007,99000,-95.13391113,45.92829514,171,-95.13391113,45.92829514,8
-95.15110016,45.92829514,77,1584,Todd,(C) Morrison-Todd-Wadena,Central (C),27153,99007,99000,-95.15110016,45.92829514,170,-95.15110016,45.92829514,9
-95.14537048,46.11164093,77,1585,Todd,(C) Morrison-Todd-Wadena,Central (C),27153,99007,99000,-95.14537048,46.11164093,169,-95.14537048,46.11164093,10
-95.13964844,46.28353119,77,1586,Todd,(C) Morrison-Todd-Wadena,Central (C),27153,99007,99000,-95.13964844,46.28353119,168,-95.13964844,46.28353119,11
-95.15110016,46.28353119,77,1587,Todd,(C) Morrison-Todd-Wadena,Central (C),27153,99007,99000,-95.15110016,46.28353119,167,-95.15110016,46.28353119,12
-95.14537048,46.37520599,77,1588,Todd,(C) Morrison-Todd-Wadena,Central (C),27153,99007,99000,,,,,,
-94.77294922,46.37520599,77,1589,Todd,(C) Morrison-Todd-Wadena,Central (C),27153,99007,99000,,,,,,
-94.76148987,46.37520599,77,1590,Todd,(C) Morrison-Todd-Wadena,Central (C),27153,99007,99000,-94.76148987,46.37520599,212,,,
-94.73857117,46.36947632,77,1591,Todd,(C) Morrison-Todd-Wadena,Central (C),27153,99007,99000,-94.73857117,46.36947632,211,,,
-94.73284149,46.34082413,77,1592,Todd,(C) Morrison-Todd-Wadena,Central (C),27153,99007,99000,-94.73284149,46.34082413,210,,,
-94.70992279,46.34082413,77,1593,Todd,(C) Morrison-Todd-Wadena,Central (C),27153,99007,99000,-94.70992279,46.34082413,209,,,
-94.69273376,46.35228729,77,1594,Todd,(C) Morrison-Todd-Wadena,Central (C),27153,99007,99000,-94.69273376,46.35228729,208,,,
-94.68701172,46.35801315,77,1595,Todd,(C) Morrison-Todd-Wadena,Central (C),27153,99007,99000,-94.68701172,46.35801315,207,,,
-94.67554474,46.36374283,77,1596,Todd,(C) Morrison-Todd-Wadena,Central (C),27153,99007,99000,-94.67554474,46.36374283,206,,,
-94.65835571,46.36947632,77,1597,Todd,(C) Morrison-Todd-Wadena,Central (C),27153,99007,99000,-94.65835571,46.36947632,205,,,
-94.64117432,46.36374283,77,1598,Todd,(C) Morrison-Todd-Wadena,Central (C),27153,99007,99000,-94.64117432,46.36374283,204,,,
-94.62970734,46.34082413,77,1599,Todd,(C) Morrison-Todd-Wadena,Central (C),27153,99007,99000,-94.62970734,46.34082413,203,,,
-94.60679626,46.33509827,77,1600,Todd,(C) Morrison-Todd-Wadena,Central (C),27153,99007,99000,-94.60679626,46.33509827,202,,,
-94.61824799,46.33509827,77,1601,Todd,(C) Morrison-Todd-Wadena,Central (C),27153,99007,99000,-94.61824799,46.33509827,201,,,
-94.65262604,46.33509827,77,1602,Todd,(C) Morrison-Todd-Wadena,Central (C),27153,99007,99000,,,,,,
-94.63543701,45.78505707,77,1603,Todd,(C) Morrison-Todd-Wadena,Central (C),27153,99007,99000,-94.63543701,45.78505707,173,,,
-95.13391113,45.78505707,77,1604,Todd,(C) Morrison-Todd-Wadena,Central (C),27153,99007,99000,,,,,,
-96.23972321,45.59025192,78,1606,Traverse,(WC) Horizon Public Health,West Central (WC),27155,99700,99700,-96.23972321,45.59025192,1320,-96.23972321,45.59025192,650
-96.81267548,45.58452225,78,1607,Traverse,(WC) Horizon Public Health,West Central (WC),27155,99700,99700,-96.81267548,45.58452225,1321,-96.81267548,45.58452225,651
-96.83559418,45.59025192,78,1608,Traverse,(WC) Horizon Public Health,West Central (WC),27155,99700,99700,-96.83559418,45.59025192,1322,-96.83559418,45.59025192,652
-96.84132385,45.63035965,78,1609,Traverse,(WC) Horizon Public Health,West Central (WC),27155,99700,99700,-96.84132385,45.63035965,1323,-96.84132385,45.63035965,653
-96.83559418,45.64754868,78,1610,Traverse,(WC) Horizon Public Health,West Central (WC),27155,99700,99700,-96.83559418,45.64754868,1324,-96.83559418,45.64754868,654
-96.82414246,45.67046738,78,1611,Traverse,(WC) Horizon Public Health,West Central (WC),27155,99700,99700,-96.82414246,45.67046738,1325,-96.82414246,45.67046738,655
-96.77830505,45.68765259,78,1612,Traverse,(WC) Horizon Public Health,West Central (WC),27155,99700,99700,-96.77830505,45.68765259,1326,-96.77830505,45.68765259,656
-96.6522522,45.76213837,78,1613,Traverse,(WC) Horizon Public Health,West Central (WC),27155,99700,99700,-96.6522522,45.76213837,1327,-96.6522522,45.76213837,657
-96.59495544,45.81943512,78,1614,Traverse,(WC) Horizon Public Health,West Central (WC),27155,99700,99700,-96.59495544,45.81943512,1328,-96.59495544,45.81943512,658
-96.57203674,45.8480835,78,1615,Traverse,(WC) Horizon Public Health,West Central (WC),27155,99700,99700,-96.57203674,45.8480835,1329,-96.57203674,45.8480835,659
-96.56057739,45.87673187,78,1616,Traverse,(WC) Horizon Public Health,West Central (WC),27155,99700,99700,-96.56057739,45.87673187,1330,-96.56057739,45.87673187,660
-96.55484772,45.91110611,78,1617,Traverse,(WC) Horizon Public Health,West Central (WC),27155,99700,99700,-96.55484772,45.91110611,1331,-96.55484772,45.91110611,661
-96.56057739,45.9397583,78,1618,Traverse,(WC) Horizon Public Health,West Central (WC),27155,99700,99700,-96.56057739,45.9397583,1332,-96.56057739,45.9397583,662
-96.56630707,45.97413254,78,1619,Traverse,(WC) Horizon Public Health,West Central (WC),27155,99700,99700,-96.56630707,45.97413254,1333,-96.56630707,45.97413254,663
-96.56630707,45.99705124,78,1620,Traverse,(WC) Horizon Public Health,West Central (WC),27155,99700,99700,-96.56630707,45.99705124,1334,-96.56630707,45.99705124,664
-96.54911804,46.03142929,78,1621,Traverse,(WC) Horizon Public Health,West Central (WC),27155,99700,99700,-96.54911804,46.03142929,1335,,,
-96.25118256,46.03142929,78,1622,Traverse,(WC) Horizon Public Health,West Central (WC),27155,99700,99700,-96.25118256,46.03142929,1336,,,
