county,chb,schsacRegion,countyFips,chbPK,schsacRegionPK,countyLong,countyLat,countyOrder,chbLong,chbLat,chbOrder,schsacRegionLong,schsacRegionLat,schsacRegionOrder
Cass,(C) Cass,Central (C),27021,99001,99000,-94.07393646,47.48674393,216,-94.07393646,47.48674393,33,-94.07393646,47.48674393,41
Cass,(C) Cass,Central (C),27021,99001,99000,-94.04528809,47.46382523,217,-94.04528809,47.46382523,34,-94.04528809,47.46382523,42
Cass,(C) Cass,Central (C),27021,99001,99000,-94.02810669,47.43517685,218,-94.02810669,47.43517685,35,-94.02810669,47.43517685,43
Cass,(C) Cass,Central (C),27021,99001,99000,-93.99372101,47.41798782,219,-93.99372101,47.41798782,36,-93.99372101,47.41798782,44
Cass,(C) Cass,Central (C),27021,99001,99000,-93.99372101,47.40652847,220,-93.99372101,47.40652847,37,-93.99372101,47.40652847,45
Cass,(C) Cass,Central (C),27021,99001,99000,-94.01091766,47.4007988,221,-94.01091766,47.4007988,38,-94.01091766,47.4007988,46
Cass,(C) Cass,Central (C),27021,99001,99000,-94.02237701,47.38933945,222,-94.02237701,47.38933945,39,-94.02237701,47.38933945,47
Cass,(C) Cass,Central (C),27021,99001,99000,-94.02237701,47.36642075,223,-94.02237701,47.36642075,40,-94.02237701,47.36642075,48
Cass,(C) Cass,Central (C),27021,99001,99000,-94.01091766,47.3549614,224,-94.01091766,47.3549614,41,-94.01091766,47.3549614,49
Cass,(C) Cass,Central (C),27021,99001,99000,-93.95361328,47.33204269,225,-93.95361328,47.33204269,42,-93.95361328,47.33204269,50
Cass,(C) Cass,Central (C),27021,99001,99000,-93.91924286,47.29766846,226,-93.91924286,47.29766846,43,-93.91924286,47.29766846,51
Cass,(C) Cass,Central (C),27021,99001,99000,-93.89632416,47.29766846,227,-93.89632416,47.29766846,44,-93.89632416,47.29766846,52
Cass,(C) Cass,Central (C),27021,99001,99000,-93.88486481,47.30912399,228,-93.88486481,47.30912399,45,-93.88486481,47.30912399,53
Cass,(C) Cass,Central (C),27021,99001,99000,-93.86767578,47.32058716,229,-93.86767578,47.32058716,46,-93.86767578,47.32058716,54
Cass,(C) Cass,Central (C),27021,99001,99000,-93.8390274,47.31485367,230,-93.8390274,47.31485367,47,-93.8390274,47.31485367,55
Cass,(C) Cass,Central (C),27021,99001,99000,-93.81037903,47.29193497,231,-93.81037903,47.29193497,48,-93.81037903,47.29193497,56
Cass,(C) Cass,Central (C),27021,99001,99000,-93.78173828,47.29193497,232,-93.78173828,47.29193497,49,-93.78173828,47.29193497,57
Cass,(C) Cass,Central (C),27021,99001,99000,-93.7702713,47.28047943,233,-93.7702713,47.28047943,50,-93.7702713,47.28047943,58
Cass,(C) Cass,Central (C),27021,99001,99000,-93.77600098,47.26328659,234,-93.77600098,47.26328659,51,-93.77600098,47.26328659,59
Cass,(C) Cass,Central (C),27021,99001,99000,-93.79319,47.24609756,235,-93.79319,47.24609756,52,-93.79319,47.24609756,60
Cass,(C) Cass,Central (C),27021,99001,99000,-93.79891968,47.22891235,236,-93.79891968,47.22891235,53,-93.79891968,47.22891235,61
Cass,(C) Cass,Central (C),27021,99001,99000,-93.78746033,47.21172333,237,-93.78746033,47.21172333,54,-93.78746033,47.21172333,62
Cass,(C) Cass,Central (C),27021,99001,99000,-93.7702713,47.20599365,238,-93.7702713,47.20599365,55,-93.7702713,47.20599365,63
Cass,(C) Cass,Central (C),27021,99001,99000,-93.7702713,47.01691437,239,-93.7702713,47.01691437,56,-93.7702713,47.01691437,64
Cass,(C) Cass,Central (C),27021,99001,99000,-93.7702713,46.79919434,240,-93.7702713,46.79919434,57,,,
Cass,(C) Cass,Central (C),27021,99001,99000,-94.33177185,46.80492401,241,-94.33177185,46.80492401,58,,,
Cass,(C) Cass,Central (C),27021,99001,99000,-94.33177185,46.62730408,242,-94.33177185,46.62730408,59,,,
Cass,(C) Cass,Central (C),27021,99001,99000,-94.31458282,46.62730408,243,-94.31458282,46.62730408,60,,,
Cass,(C) Cass,Central (C),27021,99001,99000,-94.32604218,46.30644989,244,-94.32604218,46.30644989,61,,,
Cass,(C) Cass,Central (C),27021,99001,99000,-94.34896088,46.28353119,245,-94.34896088,46.28353119,62,,,
Cass,(C) Cass,Central (C),27021,99001,99000,-94.35469055,46.30644989,246,-94.35469055,46.30644989,63,,,
Cass,(C) Cass,Central (C),27021,99001,99000,-94.35469055,46.31217957,247,-94.35469055,46.31217957,64,,,
Cass,(C) Cass,Central (C),27021,99001,99000,-94.38333893,46.31790543,248,-94.38333893,46.31790543,65,,,
Cass,(C) Cass,Central (C),27021,99001,99000,-94.40052795,46.31790543,249,-94.40052795,46.31790543,66,,,
Cass,(C) Cass,Central (C),27021,99001,99000,-94.4119873,46.33509827,250,-94.4119873,46.33509827,67,,,
Cass,(C) Cass,Central (C),27021,99001,99000,-94.43490601,46.34082413,251,-94.43490601,46.34082413,68,,,
Cass,(C) Cass,Central (C),27021,99001,99000,-94.45782471,46.34082413,252,-94.45782471,46.34082413,69,,,
Cass,(C) Cass,Central (C),27021,99001,99000,-94.49219513,46.32936859,253,-94.49219513,46.32936859,70,,,
Cass,(C) Cass,Central (C),27021,99001,99000,-94.53230286,46.32363892,254,-94.53230286,46.32363892,71,,,
Cass,(C) Cass,Central (C),27021,99001,99000,-94.55522919,46.31790543,255,-94.55522919,46.31790543,72,,,
Cass,(C) Cass,Central (C),27021,99001,99000,-94.57241058,46.32936859,256,-94.57241058,46.32936859,73,,,
Cass,(C) Cass,Central (C),27021,99001,99000,-94.60679626,46.33509827,257,-94.60679626,46.33509827,74,,,
Cass,(C) Cass,Central (C),27021,99001,99000,-94.62970734,46.34082413,258,-94.62970734,46.34082413,75,,,
Cass,(C) Cass,Central (C),27021,99001,99000,-94.64117432,46.36374283,259,-94.64117432,46.36374283,76,,,
Cass,(C) Cass,Central (C),27021,99001,99000,-94.65835571,46.36947632,260,-94.65835571,46.36947632,77,,,
Cass,(C) Cass,Central (C),27021,99001,99000,-94.67554474,46.36374283,261,-94.67554474,46.36374283,78,,,
Cass,(C) Cass,Central (C),27021,99001,99000,-94.68701172,46.35801315,262,-94.68701172,46.35801315,79,,,
Cass,(C) Cass,Central (C),27021,99001,99000,-94.69273376,46.35228729,263,-94.69273376,46.35228729,80,,,
Cass,(C) Cass,Central (C),27021,99001,99000,-94.70992279,46.34082413,264,-94.70992279,46.34082413,81,,,
Cass,(C) Cass,Central (C),27021,99001,99000,-94.73284149,46.34082413,265,-94.73284149,46.34082413,82,,,
Cass,(C) Cass,Central (C),27021,99001,99000,-94.73857117,46.36947632,266,-94.73857117,46.36947632,83,,,
Cass,(C) Cass,Central (C),27021,99001,99000,-94.76148987,46.37520599,267,-94.76148987,46.37520599,84,,,
Cass,(C) Cass,Central (C),27021,99001,99000,-94.77294922,46.37520599,268,-94.77294922,46.37520599,85,,,
Cass,(C) Cass,Central (C),27021,99001,99000,-94.76721954,46.62157822,269,-94.76721954,46.62157822,86,,,
Cass,(C) Cass,Central (C),27021,99001,99000,-94.77867889,46.62730408,270,-94.77867889,46.62730408,87,,,
Cass,(C) Cass,Central (C),27021,99001,99000,-94.77867889,46.80492401,271,-94.77867889,46.80492401,88,,,
Cass,(C) Cass,Central (C),27021,99001,99000,-94.64690399,46.80492401,272,-94.64690399,46.80492401,89,-94.64690399,46.80492401,17
Cass,(C) Cass,Central (C),27021,99001,99000,-94.64690399,46.97680664,273,-94.64690399,46.97680664,90,-94.64690399,46.97680664,18
Cass,(C) Cass,Central (C),27021,99001,99000,-94.65835571,46.97680664,274,-94.65835571,46.97680664,91,-94.65835571,46.97680664,19
Cass,(C) Cass,Central (C),27021,99001,99000,-94.65835571,47.32631302,275,-94.65835571,47.32631302,92,-94.65835571,47.32631302,20
Cass,(C) Cass,Central (C),27021,99001,99000,-94.66981506,47.33204269,276,-94.66981506,47.33204269,93,-94.66981506,47.33204269,21
Cass,(C) Cass,Central (C),27021,99001,99000,-94.66408539,47.40652847,277,-94.66408539,47.40652847,94,-94.66408539,47.40652847,22
Cass,(C) Cass,Central (C),27021,99001,99000,-94.39479828,47.40652847,278,-94.39479828,47.40652847,95,-94.39479828,47.40652847,23
Cass,(C) Cass,Central (C),27021,99001,99000,-94.3890686,47.4237175,279,-94.3890686,47.4237175,96,-94.3890686,47.4237175,24
Chippewa,(SW) Countryside,Southwest (SW),27023,99600,99600,-95.24277496,44.89697266,282,-95.24277496,44.89697266,1229,,,
Chippewa,(SW) Countryside,Southwest (SW),27023,99600,99600,-95.4834137,44.89697266,283,-95.4834137,44.89697266,1230,,,
Chippewa,(SW) Countryside,Southwest (SW),27023,99600,99600,-95.24277496,45.15480423,281,,,,,,
Chippewa,(SW) Countryside,Southwest (SW),27023,99600,99600,-95.48914337,44.77664948,284,,,,,,
Chippewa,(SW) Countryside,Southwest (SW),27023,99600,99600,-95.5120697,44.78238297,285,,,,,,
Chippewa,(SW) Countryside,Southwest (SW),27023,99600,99600,-95.5292511,44.78238297,286,,,,,,
Chippewa,(SW) Countryside,Southwest (SW),27023,99600,99600,-95.52352142,44.79956818,287,,,,,,
Chippewa,(SW) Countryside,Southwest (SW),27023,99600,99600,-95.50061035,44.80530167,288,,,,,,
Chippewa,(SW) Countryside,Southwest (SW),27023,99600,99600,-95.55217743,44.8396759,289,,,,,,
Chippewa,(SW) Countryside,Southwest (SW),27023,99600,99600,-95.5750885,44.8396759,290,,,,,,
Chippewa,(SW) Countryside,Southwest (SW),27023,99600,99600,-95.58081818,44.85113907,291,,,,,,
Chippewa,(SW) Countryside,Southwest (SW),27023,99600,99600,-95.6209259,44.87405777,292,,,,,,
Chippewa,(SW) Countryside,Southwest (SW),27023,99600,99600,-95.63811493,44.87978363,293,,,,,,
Chippewa,(SW) Countryside,Southwest (SW),27023,99600,99600,-95.6438446,44.89124298,294,,,,,,
Chippewa,(SW) Countryside,Southwest (SW),27023,99600,99600,-95.67821503,44.89697266,295,,,,,,
Chippewa,(SW) Countryside,Southwest (SW),27023,99600,99600,-95.68395233,44.89697266,296,,,,,,
Chippewa,(SW) Countryside,Southwest (SW),27023,99600,99600,-95.71833038,44.90843201,297,,,,,,
Chippewa,(SW) Countryside,Southwest (SW),27023,99600,99600,-95.71833038,44.92562103,298,,,,,,
Chippewa,(SW) Countryside,Southwest (SW),27023,99600,99600,-95.74697876,44.93135071,299,,,,,,
Chippewa,(SW) Countryside,Southwest (SW),27023,99600,99600,-95.76988983,44.94281006,300,,,,,,
Chippewa,(SW) Countryside,Southwest (SW),27023,99600,99600,-95.80426788,44.95426941,301,,,,,,
Chippewa,(SW) Countryside,Southwest (SW),27023,99600,99600,-95.81572723,44.97145844,302,,,,,,
Chippewa,(SW) Countryside,Southwest (SW),27023,99600,99600,-95.83865356,45.00583267,303,,,,,,
Chippewa,(SW) Countryside,Southwest (SW),27023,99600,99600,-95.89594269,45.0459404,304,,,,,,
Chippewa,(SW) Countryside,Southwest (SW),27023,99600,99600,-95.92459869,45.07458878,305,,,,,,
Chippewa,(SW) Countryside,Southwest (SW),27023,99600,99600,-95.97042847,45.1146965,306,,,,,,
Chippewa,(SW) Countryside,Southwest (SW),27023,99600,99600,-96.03918457,45.15480423,307,,,,,,
Chippewa,(SW) Countryside,Southwest (SW),27023,99600,99600,-95.24277496,45.15480423,308,,,,,,
Chisago,(C) Chisago,Central (C),27025,99002,99000,-92.90510559,45.64181519,310,-92.90510559,45.64181519,97,,,
Chisago,(C) Chisago,Central (C),27025,99002,99000,-92.92229462,45.61889648,311,-92.92229462,45.61889648,98,-92.92229462,45.61889648,91
Chisago,(C) Chisago,Central (C),27025,99002,99000,-92.91083527,45.58452225,312,-92.91083527,45.58452225,99,-92.91083527,45.58452225,92
Chisago,(C) Chisago,Central (C),27025,99002,99000,-92.77905273,45.56733322,313,-92.77905273,45.56733322,100,-92.77905273,45.56733322,93
Chisago,(C) Chisago,Central (C),27025,99002,99000,-92.73895264,45.52149582,314,-92.73895264,45.52149582,101,-92.73895264,45.52149582,94
Chisago,(C) Chisago,Central (C),27025,99002,99000,-92.68164825,45.45846939,315,-92.68164825,45.45846939,102,-92.68164825,45.45846939,95
Chisago,(C) Chisago,Central (C),27025,99002,99000,-92.67019653,45.42982483,316,-92.67019653,45.42982483,103,-92.67019653,45.42982483,96
Chisago,(C) Chisago,Central (C),27025,99002,99000,-92.68737793,45.40690613,317,-92.68737793,45.40690613,104,-92.68737793,45.40690613,97
Chisago,(C) Chisago,Central (C),27025,99002,99000,-92.72748566,45.37252808,318,-92.72748566,45.37252808,105,-92.72748566,45.37252808,98
Chisago,(C) Chisago,Central (C),27025,99002,99000,-92.75041199,45.33242035,319,-92.75041199,45.33242035,106,-92.75041199,45.33242035,99
Chisago,(C) Chisago,Central (C),27025,99002,99000,-92.76186371,45.2980423,320,-92.76186371,45.2980423,107,-92.76186371,45.2980423,100
Chisago,(C) Chisago,Central (C),27025,99002,99000,-93.01396942,45.30377579,321,-93.01396942,45.30377579,108,-93.01396942,45.30377579,101
Chisago,(C) Chisago,Central (C),27025,99002,99000,-93.0196991,45.41836548,322,-93.0196991,45.41836548,109,,,
Chisago,(C) Chisago,Central (C),27025,99002,99000,-93.01396942,45.5730629,323,-93.01396942,45.5730629,110,,,
Chisago,(C) Chisago,Central (C),27025,99002,99000,-93.14001465,45.5730629,324,-93.14001465,45.5730629,111,,,
Chisago,(C) Chisago,Central (C),27025,99002,99000,-93.14001465,45.74494934,325,-93.14001465,45.74494934,112,,,
Chisago,(C) Chisago,Central (C),27025,99002,99000,-92.84780884,45.73348999,326,-92.84780884,45.73348999,113,,,
Chisago,(C) Chisago,Central (C),27025,99002,99000,-92.88791656,45.70484161,327,-92.88791656,45.70484161,114,-92.88791656,45.70484161,89
Chisago,(C) Chisago,Central (C),27025,99002,99000,-92.90510559,45.64181519,328,-92.90510559,45.64181519,115,-92.90510559,45.64181519,90
Clay,(WC) Partnership4health,West Central (WC),27027,99701,99700,-96.17668915,47.15442657,345,-96.17668915,47.15442657,1363,-96.17668915,47.15442657,690
Clay,(WC) Partnership4health,West Central (WC),27027,99701,99700,-96.81841278,47.1486969,344,-96.81841278,47.1486969,1364,-96.81841278,47.1486969,689
Clay,(WC) Partnership4health,West Central (WC),27027,99701,99700,-96.81841278,47.12004852,343,-96.81841278,47.12004852,1365,-96.81841278,47.12004852,688
Clay,(WC) Partnership4health,West Central (WC),27027,99701,99700,-96.81267548,47.08567047,342,-96.81267548,47.08567047,1366,-96.81267548,47.08567047,687
Clay,(WC) Partnership4health,West Central (WC),27027,99701,99700,-96.81267548,47.05129623,341,-96.81267548,47.05129623,1367,-96.81267548,47.05129623,686
Clay,(WC) Partnership4health,West Central (WC),27027,99701,99700,-96.81841278,47.03410721,340,-96.81841278,47.03410721,1368,-96.81841278,47.03410721,685
Clay,(WC) Partnership4health,West Central (WC),27027,99701,99700,-96.82414246,46.99972534,339,-96.82414246,46.99972534,1369,-96.82414246,46.99972534,684
Clay,(WC) Partnership4health,West Central (WC),27027,99701,99700,-96.75537872,46.9195137,338,-96.75537872,46.9195137,1370,-96.75537872,46.9195137,683
Clay,(WC) Partnership4health,West Central (WC),27027,99701,99700,-96.76683807,46.8736763,337,-96.76683807,46.8736763,1371,-96.76683807,46.8736763,682
Clay,(WC) Partnership4health,West Central (WC),27027,99701,99700,-96.77257538,46.79919434,336,-96.77257538,46.79919434,1372,-96.77257538,46.79919434,681
Clay,(WC) Partnership4health,West Central (WC),27027,99701,99700,-96.77830505,46.70751953,335,-96.77830505,46.70751953,1373,-96.77830505,46.70751953,680
Clay,(WC) Partnership4health,West Central (WC),27027,99701,99700,-96.78403473,46.6674118,334,-96.78403473,46.6674118,1374,-96.78403473,46.6674118,679
Clay,(WC) Partnership4health,West Central (WC),27027,99701,99700,-96.1480484,46.71324921,330,,,,,,
Clay,(WC) Partnership4health,West Central (WC),27027,99701,99700,-96.15377808,46.63303375,331,,,,,,
Clay,(WC) Partnership4health,West Central (WC),27027,99701,99700,-96.2569046,46.63303375,332,,,,,,
Clay,(WC) Partnership4health,West Central (WC),27027,99701,99700,-96.77830505,46.63303375,333,,,,,,
Clay,(WC) Partnership4health,West Central (WC),27027,99701,99700,-96.17668915,46.98254013,346,,,,,,
Clay,(WC) Partnership4health,West Central (WC),27027,99701,99700,-96.15377808,46.98254013,347,,,,,,
Clay,(WC) Partnership4health,West Central (WC),27027,99701,99700,-96.1480484,46.71324921,348,,,,,,
Clearwater,(NW) North Country,Northwest (NW),27029,99301,99300,-95.56935883,47.93365097,350,-95.56935883,47.93365097,804,,,
Clearwater,(NW) North Country,Northwest (NW),27029,99301,99300,-95.56935883,48.02532196,351,-95.56935883,48.02532196,805,,,
Clearwater,(NW) North Country,Northwest (NW),27029,99301,99300,-95.20266724,48.02532196,352,-95.20266724,48.02532196,806,,,
Clearwater,(NW) North Country,Northwest (NW),27029,99301,99300,-95.21412659,48.00813293,353,-95.21412659,48.00813293,807,,,
Clearwater,(NW) North Country,Northwest (NW),27029,99301,99300,-95.25423431,47.97375488,354,-95.25423431,47.97375488,808,,,
Clearwater,(NW) North Country,Northwest (NW),27029,99301,99300,-95.26569366,47.93938065,355,-95.26569366,47.93938065,809,,,
Clearwater,(NW) North Country,Northwest (NW),27029,99301,99300,-95.26569366,47.91073227,356,-95.26569366,47.91073227,810,,,
Clearwater,(NW) North Country,Northwest (NW),27029,99301,99300,-95.25423431,47.88781357,357,-95.25423431,47.88781357,811,,,
Clearwater,(NW) North Country,Northwest (NW),27029,99301,99300,-95.23131561,47.87635422,358,-95.23131561,47.87635422,812,,,
Clearwater,(NW) North Country,Northwest (NW),27029,99301,99300,-95.17974854,47.87635422,359,-95.17974854,47.87635422,813,,,
Clearwater,(NW) North Country,Northwest (NW),27029,99301,99300,-95.18547821,47.67581558,360,-95.18547821,47.67581558,814,,,
Clearwater,(NW) North Country,Northwest (NW),27029,99301,99300,-95.16828918,47.67581558,361,-95.16828918,47.67581558,815,,,
Clearwater,(NW) North Country,Northwest (NW),27029,99301,99300,-95.54644775,47.15442657,366,-95.54644775,47.15442657,828,,,
Clearwater,(NW) North Country,Northwest (NW),27029,99301,99300,-95.54644775,47.49246979,367,-95.54644775,47.49246979,829,,,
Clearwater,(NW) North Country,Northwest (NW),27029,99301,99300,-95.54644775,47.67008972,368,-95.54644775,47.67008972,830,,,
Clearwater,(NW) North Country,Northwest (NW),27029,99301,99300,-95.56935883,47.67008972,369,-95.56935883,47.67008972,831,,,
Clearwater,(NW) North Country,Northwest (NW),27029,99301,99300,-95.56935883,47.93365097,370,-95.56935883,47.93365097,832,,,
Clearwater,(NW) North Country,Northwest (NW),27029,99301,99300,-95.16828918,47.4007988,362,,,,,,
Clearwater,(NW) North Country,Northwest (NW),27029,99301,99300,-95.17401886,47.32631302,363,,,,,,
Clearwater,(NW) North Country,Northwest (NW),27029,99301,99300,-95.16255951,47.32058716,364,,,,,,
Clearwater,(NW) North Country,Northwest (NW),27029,99301,99300,-95.16828918,47.1486969,365,,,,,,
Cook,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27031,99201,99200,-90.99142456,48.21439743,373,-90.99142456,48.21439743,698,-90.99142456,48.21439743,295
Cook,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27031,99201,99200,-90.95131683,48.23731613,374,-90.95131683,48.23731613,699,-90.95131683,48.23731613,294
Cook,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27031,99201,99200,-90.90547943,48.24877548,375,-90.90547943,48.24877548,700,-90.90547943,48.24877548,293
Cook,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27031,99201,99200,-90.87683105,48.25450516,376,-90.87683105,48.25450516,701,-90.87683105,48.25450516,292
Cook,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27031,99201,99200,-90.83673096,48.25450516,377,-90.83673096,48.25450516,702,-90.83673096,48.25450516,291
Cook,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27031,99201,99200,-90.83100128,48.24304581,378,-90.83100128,48.24304581,703,-90.83100128,48.24304581,290
Cook,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27031,99201,99200,-90.81381226,48.19147873,379,-90.81381226,48.19147873,704,-90.81381226,48.19147873,289
Cook,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27031,99201,99200,-90.76224518,48.16856003,380,-90.76224518,48.16856003,705,-90.76224518,48.16856003,288
Cook,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27031,99201,99200,-90.7565155,48.13991547,381,-90.7565155,48.13991547,706,-90.7565155,48.13991547,287
Cook,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27031,99201,99200,-90.75078583,48.11699677,382,-90.75078583,48.11699677,707,-90.75078583,48.11699677,286
Cook,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27031,99201,99200,-90.72213745,48.10553741,383,-90.72213745,48.10553741,708,-90.72213745,48.10553741,285
Cook,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27031,99201,99200,-90.68202972,48.11126328,384,-90.68202972,48.11126328,709,-90.68202972,48.11126328,284
Cook,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27031,99201,99200,-90.62473297,48.12272644,385,-90.62473297,48.12272644,710,-90.62473297,48.12272644,283
Cook,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27031,99201,99200,-90.59035492,48.1284523,386,-90.59035492,48.1284523,711,,,
Cook,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27031,99201,99200,-90.56171417,48.1284523,387,-90.56171417,48.1284523,712,-90.56171417,48.1284523,281
Cook,(NE) Carlton-Cook-Lake-St. Louis,Northeast (NE),27031,99201,99200,-90.49295044,48.10553741,388,-90.49295044,48.10553741,713,-90.49295044,48.10553741,280
